id,price
193573,748.1098076020647
193574,2499.627450980392
193575,2309.469489414695
193576,905.1176833025262
193577,6148.374449339207
193578,748.1098076020647
193579,12435.531512605043
193580,2986.075085324232
193581,16188.286885245901
193582,1781.7463768115942
193583,6010.392769104355
193584,861.5369504209542
193585,6655.316642120766
193586,1620.8105263157895
193587,534.1897959183674
193588,1823.177191328935
193589,1023.7913640032284
193590,4454.475951903808
193591,8894.842767295597
193592,1895.8532423208192
193593,570.2863457760315
193594,748.1098076020647
193595,8640.739745403112
193596,5630.501675442795
193597,3770.124748490946
193598,600.7685118619698
193599,2147.023305084746
193600,2986.075085324232
193601,2377.4949494949497
193602,523.0404624277456
193603,1566.2179054054054
193604,748.1098076020647
193605,6451.265822784811
193606,1023.7913640032284
193607,602.3823931883837
193608,1727.1545623836128
193609,3518.0075
193610,7403.464609800363
193611,13255.288343558283
193612,5630.501675442795
193613,748.1098076020647
193614,954.0442666666667
193615,1703.6100386100386
193616,1727.1545623836128
193617,749.997005988024
193618,4454.475951903808
193619,2329.0944625407164
193620,13937.94861660079
193621,5884.4973544973545
193622,748.1098076020647
193623,1727.1545623836128
193624,5230.361111111111
193625,3770.124748490946
193626,4330.099871134021
193627,4182.104895104895
193628,1254.1
193629,1290.2790697674418
193630,2502.953223767383
193631,13101.841860465116
193632,816.9895833333334
193633,4846.705882352941
193634,496.0640697078421
193635,4494.974271012007
193636,2302.4298245614036
193637,1566.2179054054054
193638,570.2863457760315
193639,7394.932642487047
193640,8360.995515695067
193641,11669.526315789473
193642,5200.097190234915
193643,3806.2897727272725
193644,4592.444444444444
193645,1437.2651851851851
193646,602.3823931883837
193647,4026.8418972332015
193648,1467.5030674846626
193649,5200.097190234915
193650,988.0643086816721
193651,2035.4741847826087
193652,1861.017686072218
193653,496.0640697078421
193654,6311.805243445693
193655,1861.017686072218
193656,4007.75
193657,4092.966037735849
193658,4713.796380090498
193659,816.9895833333334
193660,954.0442666666667
193661,3806.2897727272725
193662,5454.970454545454
193663,496.0640697078421
193664,5630.501675442795
193665,1727.1545623836128
193666,6369.212827988338
193667,3492.467091295117
193668,1727.1545623836128
193669,602.3823931883837
193670,5202.16149068323
193671,4713.796380090498
193672,748.1098076020647
193673,937.9339130434782
193674,1216.107452339688
193675,905.1176833025262
193676,954.0442666666667
193677,14227.205673758865
193678,1023.7913640032284
193679,11048.006944444445
193680,6655.316642120766
193681,3631.632750397456
193682,1566.2179054054054
193683,1141.316309719934
193684,2163.7070707070707
193685,1078.1001517450684
193686,6893.99375
193687,9280.179361179362
193688,2907.2093023255816
193689,15094.809145129224
193690,4026.8418972332015
193691,988.0643086816721
193692,997.1655737704918
193693,2419.6089500860585
193694,654.7622377622378
193695,4494.974271012007
193696,600.7685118619698
193697,9648.333333333334
193698,748.1098076020647
193699,1973.0821917808219
193700,905.1176833025262
193701,7479.470588235294
193702,16412.00462962963
193703,1290.2790697674418
193704,748.1098076020647
193705,2725.287878787879
193706,9876.72697368421
193707,1254.1
193708,4330.099871134021
193709,534.1897959183674
193710,602.3823931883837
193711,12435.531512605043
193712,3631.632750397456
193713,14276.082191780823
193714,608.4311838306063
193715,2419.6089500860585
193716,5630.501675442795
193717,15081.0
193718,861.5369504209542
193719,2419.6089500860585
193720,5191.51256281407
193721,1499.7382550335572
193722,748.1098076020647
193723,15473.627906976744
193724,861.5369504209542
193725,1566.2179054054054
193726,1390.3272532188842
193727,5200.097190234915
193728,1652.599478487614
193729,2986.075085324232
193730,748.1098076020647
193731,2986.075085324232
193732,2419.6089500860585
193733,602.3823931883837
193734,1652.599478487614
193735,5200.097190234915
193736,4494.974271012007
193737,2986.075085324232
193738,2594.3876923076923
193739,602.3823931883837
193740,1377.9804560260586
193741,3631.632750397456
193742,2849.617971623752
193743,748.1098076020647
193744,3432.4545454545455
193745,4187.396921017403
193746,1559.0277777777778
193747,1652.599478487614
193748,1390.3272532188842
193749,6148.374449339207
193750,2725.287878787879
193751,1023.7913640032284
193752,10151.85891089109
193753,1078.1001517450684
193754,4187.396921017403
193755,6391.96875
193756,654.7622377622378
193757,1317.5308988764045
193758,2710.343328335832
193759,4330.099871134021
193760,4514.155913978495
193761,570.2863457760315
193762,6369.212827988338
193763,748.1098076020647
193764,816.9895833333334
193765,15506.357142857143
193766,954.0442666666667
193767,5630.501675442795
193768,600.7685118619698
193769,749.997005988024
193770,748.1098076020647
193771,748.1098076020647
193772,2419.6089500860585
193773,937.9339130434782
193774,5191.51256281407
193775,748.1098076020647
193776,11545.23870967742
193777,3092.278481012658
193778,10609.880866425992
193779,3664.217391304348
193780,2892.7634408602153
193781,4330.099871134021
193782,748.1098076020647
193783,534.1897959183674
193784,2419.6089500860585
193785,6010.392769104355
193786,7403.464609800363
193787,16026.945945945947
193788,748.1098076020647
193789,8894.842767295597
193790,1290.2790697674418
193791,474.0
193792,2710.343328335832
193793,4317.637168141593
193794,8035.530864197531
193795,6409.094339622641
193796,15839.27633851468
193797,2419.6089500860585
193798,1858.0
193799,905.1176833025262
193800,2726.864864864865
193801,2947.399705014749
193802,3218.9017094017095
193803,11535.843076923076
193804,748.1098076020647
193805,10584.631578947368
193806,937.9339130434782
193807,3401.3444444444444
193808,4330.099871134021
193809,4660.444444444444
193810,2021.9493927125507
193811,6010.392769104355
193812,2526.6774193548385
193813,602.3823931883837
193814,4454.475951903808
193815,748.1098076020647
193816,3442.121739130435
193817,1895.8532423208192
193818,2849.617971623752
193819,600.7685118619698
193820,4266.746736292428
193821,7294.392376681614
193822,3339.153846153846
193823,5630.501675442795
193824,748.1098076020647
193825,5249.329943502825
193826,1089.7121212121212
193827,570.2863457760315
193828,749.997005988024
193829,608.4311838306063
193830,474.0
193831,937.9339130434782
193832,5249.329943502825
193833,861.5369504209542
193834,2150.5307692307692
193835,4266.746736292428
193836,6850.846560846561
193837,1566.2179054054054
193838,4713.796380090498
193839,3420.957671957672
193840,1652.599478487614
193841,1104.5783475783476
193842,2336.0
193843,2212.650671785029
193844,7400.252747252747
193845,6655.316642120766
193846,4266.746736292428
193847,3218.9017094017095
193848,3268.1127450980393
193849,1023.7913640032284
193850,651.9159663865546
193851,4305.085227272727
193852,9415.898148148148
193853,6655.316642120766
193854,8016.678988326848
193855,16630.241379310344
193856,496.0640697078421
193857,13404.541463414635
193858,748.1098076020647
193859,15366.074626865671
193860,608.4311838306063
193861,1861.017686072218
193862,12435.531512605043
193863,4454.475951903808
193864,748.1098076020647
193865,861.5369504209542
193866,1467.5030674846626
193867,543.7818181818182
193868,4695.772222222222
193869,2725.287878787879
193870,602.3823931883837
193871,1973.0821917808219
193872,7707.431623931624
193873,7403.464609800363
193874,1823.177191328935
193875,861.5369504209542
193876,1290.2790697674418
193877,1861.017686072218
193878,1023.7913640032284
193879,8894.842767295597
193880,748.1098076020647
193881,2381.945945945946
193882,748.1098076020647
193883,7294.392376681614
193884,2035.4741847826087
193885,600.7685118619698
193886,1432.2941176470588
193887,1652.599478487614
193888,799.0501656412683
193889,1895.8532423208192
193890,4182.104895104895
193891,2947.399705014749
193892,748.1098076020647
193893,1225.61690647482
193894,5200.097190234915
193895,748.1098076020647
193896,861.5369504209542
193897,2424.0494699646642
193898,12487.461538461539
193899,5650.561822125814
193900,905.1176833025262
193901,4785.0778032036615
193902,2947.399705014749
193903,10609.880866425992
193904,2212.650671785029
193905,1916.5470967741935
193906,570.2863457760315
193907,1488.576923076923
193908,2849.617971623752
193909,570.2863457760315
193910,2377.4949494949497
193911,570.2863457760315
193912,4594.280373831775
193913,2788.0964285714285
193914,7403.464609800363
193915,6994.0
193916,6501.778761061947
193917,4768.786885245901
193918,602.3823931883837
193919,5200.097190234915
193920,749.997005988024
193921,496.0640697078421
193922,1652.599478487614
193923,937.9339130434782
193924,8019.625
193925,1652.599478487614
193926,496.0640697078421
193927,2502.953223767383
193928,1023.7913640032284
193929,1861.017686072218
193930,2550.0089928057555
193931,6631.488595438175
193932,523.0404624277456
193933,1089.7121212121212
193934,1141.316309719934
193935,905.1176833025262
193936,7394.932642487047
193937,7707.431623931624
193938,3251.1666666666665
193939,1642.7473958333333
193940,1010.8327137546469
193941,570.2863457760315
193942,15523.725490196079
193943,748.1098076020647
193944,2419.6089500860585
193945,1216.107452339688
193946,1437.2651851851851
193947,4785.0778032036615
193948,6409.094339622641
193949,2309.469489414695
193950,937.9339130434782
193951,5200.097190234915
193952,12152.07142857143
193953,8019.625
193954,864.9030206677265
193955,1094.0323886639676
193956,748.1098076020647
193957,1023.7913640032284
193958,602.3823931883837
193959,4026.8418972332015
193960,2725.287878787879
193961,954.0442666666667
193962,1355.7357293868922
193963,2212.650671785029
193964,15673.566037735849
193965,864.9030206677265
193966,4187.396921017403
193967,3055.5685096153848
193968,1023.7913640032284
193969,1023.7913640032284
193970,748.1098076020647
193971,12196.994035785288
193972,749.997005988024
193973,3626.3561643835615
193974,16026.945945945947
193975,6132.4409221902015
193976,11669.526315789473
193977,799.0501656412683
193978,1260.9651741293533
193979,7104.932631578948
193980,7110.153846153846
193981,6148.374449339207
193982,2377.4949494949497
193983,1169.8814814814814
193984,3301.5813953488373
193985,3664.217391304348
193986,1078.1001517450684
193987,2234.3709401709402
193988,7709.306122448979
193989,2849.617971623752
193990,11802.538461538461
193991,748.1098076020647
193992,1559.0277777777778
193993,1727.1545623836128
193994,864.9030206677265
193995,5650.561822125814
193996,937.9339130434782
193997,1390.3272532188842
193998,9718.40909090909
193999,1895.8532423208192
194000,3911.480662983425
194001,751.8666666666667
194002,1023.7913640032284
194003,496.0640697078421
194004,4703.117647058823
194005,816.9895833333334
194006,799.0501656412683
194007,5779.785714285715
194008,6850.846560846561
194009,6369.212827988338
194010,523.0404624277456
194011,2329.0944625407164
194012,748.1098076020647
194013,1642.7473958333333
194014,3227.3367346938776
194015,748.1098076020647
194016,6655.316642120766
194017,4330.099871134021
194018,1162.9598214285713
194019,602.3823931883837
194020,1703.6100386100386
194021,1023.7913640032284
194022,1023.7913640032284
194023,1165.1341991341992
194024,7861.48
194025,748.1098076020647
194026,2419.6089500860585
194027,748.1098076020647
194028,4330.099871134021
194029,4758.840357598979
194030,864.9030206677265
194031,16798.511627906977
194032,3806.2897727272725
194033,1023.7913640032284
194034,954.0442666666667
194035,895.3025641025641
194036,748.1098076020647
194037,602.3823931883837
194038,799.0501656412683
194039,1703.6100386100386
194040,4758.840357598979
194041,12249.127819548872
194042,4758.840357598979
194043,864.9030206677265
194044,3355.2
194045,748.1098076020647
194046,5200.097190234915
194047,2986.075085324232
194048,4266.6155234657035
194049,6797.693290734825
194050,3811.1044303797466
194051,8552.967741935483
194052,1861.017686072218
194053,3218.9017094017095
194054,10609.880866425992
194055,1474.875
194056,5744.5360824742265
194057,8411.497674418604
194058,3420.957671957672
194059,5884.4973544973545
194060,3251.1666666666665
194061,3823.1901408450703
194062,799.0501656412683
194063,600.7685118619698
194064,5200.097190234915
194065,1355.7357293868922
194066,861.5369504209542
194067,6409.094339622641
194068,10151.85891089109
194069,958.5666666666667
194070,6148.374449339207
194071,4410.162790697675
194072,1727.1545623836128
194073,5630.501675442795
194074,864.9030206677265
194075,5252.459363957597
194076,2725.287878787879
194077,16026.945945945947
194078,2986.075085324232
194079,634.8168389955687
